Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend;Revenue
1;0;0;0;11;113.8;0.083333333;0.116666667;0;0;Nov;2;4;1;3;Returning_Visitor;FALSE;TRUE
1;22.2;2;44.4;37;400.8;0.005128205;0.002564103;0;0;Oct;2;10;1;2;Returning_Visitor;FALSE;FALSE
1;2;0;0;5;86.6;0;0.1;0;0;Sep;3;2;3;2;Returning_Visitor;FALSE;FALSE
1;68.6;1;29.2;97;4.318.668.082;0.002520046;0.013784185;0;0;Jul;2;4;2;2;Returning_Visitor;TRUE;FALSE
1;4;1;10;274;5.876.459.165;0.002431163;0.013240553;0;0;Oct;2;2;9;2;Returning_Visitor;FALSE;FALSE
1;73.6;1;31.2;52;1.761.156.667;0.003703704;0.018312757;0;0;Sep;2;2;1;1;Returning_Visitor;FALSE;FALSE
1;4;0;0;28;8.776.666.667;0;0.003571429;0;0;Nov;2;2;9;2;New_Visitor;TRUE;FALSE
1;34.3;0;0;22;7.221.333.333;0.018181818;0.045;0;0;Sep;2;2;8;1;Returning_Visitor;FALSE;FALSE
1;134;0;0;21;1.429.616.667;0;0.00952381;0;0;Nov;1;1;2;2;New_Visitor;FALSE;FALSE
1;30.2;0;0;20;2.930.333.333;0.019047619;0.025396825;9.775.216.594;0;Nov;1;2;1;1;Returning_Visitor;FALSE;FALSE
1;85.1;0;0;8;1.942.285.714;0.075;0.078125;0;0;Nov;3;3;1;1;Returning_Visitor;TRUE;FALSE
1;31.2;0;0;31;824.86;0;0.008333333;0;0;Sep;1;1;1;3;New_Visitor;FALSE;FALSE
1;23.2;0;0;0;0;0;0.033333333;0;0;Oct;2;2;6;3;Returning_Visitor;FALSE;TRUE
1;7;0;0;27;1.739.575;0.038095238;0.06037037;0;0;Jul;2;2;7;1;Returning_Visitor;FALSE;FALSE
1;59.4;0;0;73;891.568.795;0;0;2.585.498.732;0;Sep;2;2;3;2;New_Visitor;FALSE;TRUE
1;160.2;0;0;13;3.816.166.667;0;0.011904762;0;0;Oct;1;2;3;2;New_Visitor;FALSE;FALSE
1;169.2;0;0;24;1.433.163.333;0.008333333;0.006944444;0;0;Aug;3;2;3;4;Returning_Visitor;TRUE;TRUE
1;22.2;0;0;9;348.54;0;0.005194805;161.722.885;0;Nov;2;2;3;3;Returning_Visitor;FALSE;TRUE
1;3;0;0;9;1.333.666.667;0.054545455;0.042424242;4.760.328.465;0;Jul;3;2;4;1;Returning_Visitor;FALSE;TRUE
1;28.2;1;37.3;7;7.046.666.667;0.058333333;0.086904762;0;0;Oct;2;2;1;20;Returning_Visitor;FALSE;FALSE
1;0;0;0;9;3.368.833.333;0;0.04;3.021.969.637;0;Sep;1;2;6;4;Returning_Visitor;FALSE;TRUE
1;81.6;0;0;10;107.2;0.018181818;0.027272727;0;0;Oct;2;2;3;20;Returning_Visitor;FALSE;FALSE
1;19.2;0;0;42;2197;0;0.013636364;0;0;Oct;2;2;1;1;Returning_Visitor;FALSE;FALSE
1;47.4;0;0;6;146.4;0.022222222;0.062962963;2.965.880.372;0;Oct;2;2;1;2;Returning_Visitor;FALSE;FALSE
1;20.2;0;0;77;3.107.173.333;0.002597403;0.017041847;1.874.860.165;0;Sep;2;2;7;1;Returning_Visitor;FALSE;TRUE
1;27.2;0;0;9;396;0;0.02;0;0;Nov;2;4;1;2;Returning_Visitor;FALSE;FALSE
1;0;0;0;3;58.6;0;0.05;1.133.238.614;0;Oct;2;2;9;2;Returning_Visitor;TRUE;TRUE
1;52.4;0;0;16;176.1;0;0.011764706;0;0;Aug;1;1;1;5;Returning_Visitor;TRUE;FALSE
1;8;0;0;22;6.992.671.429;0.028571429;0.037698413;1.079.250.883;0;Jul;3;2;1;1;Returning_Visitor;FALSE;TRUE
1;5;0;0;6;119.6;0;0.014285714;0;0;Jul;2;2;1;2;New_Visitor;FALSE;TRUE
1;26.2;0;0;92;2.451.346.667;0.007692308;0.021318681;0;0;Jul;4;1;3;1;Returning_Visitor;FALSE;FALSE
1;2.953.333.333;0;0;22;8.147.093.939;0.004;0.021333333;1.492.784.091;0;Nov;2;2;1;2;Returning_Visitor;FALSE;FALSE
1;24.2;0;0;18;1014.2;0;0.02;229.772.856;0;Nov;2;2;2;13;Returning_Visitor;FALSE;TRUE
1;216.6;0;0;34;1463.8;0.006060606;0.007575758;0;0;Nov;1;1;8;2;Returning_Visitor;FALSE;FALSE
1;92.6;0;0;30;1.126.392.821;0;0.006666667;6.718.378.365;0;Nov;2;2;1;6;Returning_Visitor;FALSE;TRUE
1;16.2;1;8.1;17;1.180.366.667;0.010526316;0.052631579;0;0;Aug;2;2;3;4;Returning_Visitor;FALSE;FALSE
1;71.6;0;0;28;5.598.666.667;0.003448276;0.013793103;0;0;Nov;2;2;1;1;Returning_Visitor;TRUE;FALSE
1;7;0;0;11;98.1;0.035555556;0.058412698;0;0;June;1;1;1;20;Returning_Visitor;FALSE;FALSE
1;175.48;0;0;98;12449.9;0.002291667;0.031102504;0;0;June;2;2;1;5;Returning_Visitor;FALSE;FALSE
1;78.6;0;0;5;744.8;0;0;0;0;Sep;2;2;1;4;New_Visitor;FALSE;FALSE
1;146;0;0;7;221.4;0.025;0.0225;0;0;Nov;1;1;4;3;Returning_Visitor;FALSE;FALSE
1;28.2;0;0;18;5.360.857.143;0;0.011111111;7.562.994.948;0;Aug;2;2;4;4;New_Visitor;FALSE;TRUE
1;82.6;0;0;25;2.434.666.667;0.016;0.024;0;0;Aug;2;2;2;2;New_Visitor;FALSE;FALSE
1;0;0;0;1;74.6;0.1;0.1;0;0;Oct;3;2;1;4;Returning_Visitor;FALSE;FALSE
1;46.4;0;0;2;689.1;0;0.016666667;0;0;Aug;1;1;1;5;New_Visitor;FALSE;TRUE
1;18.2;0;0;44;725.2;0.008888889;0.031111111;2.483.718.656;0;June;2;2;4;13;Returning_Visitor;FALSE;TRUE
1;156.2;0;0;3;50.4;0;0;9.297.624.144;0;Oct;2;2;7;2;Returning_Visitor;TRUE;TRUE
1;12;0;0;29;9.198.995.238;0;0.017091837;736.509.031;0;Aug;2;5;4;2;Returning_Visitor;FALSE;TRUE
1;19.2;0;0;11;663.5;0;0;0;0;Jul;2;2;6;13;Returning_Visitor;FALSE;FALSE
1;21.2;1;141;7;3.078.666.667;0;0;0;0;Aug;2;2;1;3;Returning_Visitor;FALSE;FALSE
1;20.2;0;0;6;1561.2;0.028571429;0.057142857;0;0;Nov;4;2;3;1;Returning_Visitor;TRUE;FALSE
1;23.2;0;0;23;290;0;0.033333333;0;0;Jul;2;2;8;3;Returning_Visitor;FALSE;FALSE
1;15.2;2;62.6;84;4.941.698.611;0.017647059;0.038705882;0;0;Sep;1;8;6;1;Returning_Visitor;FALSE;FALSE
1;56.4;1;7;72;2.163.569.524;0.015492958;0.032253521;4.286.743.658;0;June;2;2;1;13;Returning_Visitor;FALSE;FALSE
1;6;0;0;97;1.643.365.907;0.005666667;0.015870587;2.421.760.276;0;Jul;2;2;1;1;Returning_Visitor;FALSE;FALSE
1;22.2;0;0;34;606.2;0;0.001388889;1.792.983.378;0;Oct;2;2;7;3;New_Visitor;TRUE;FALSE
1;4;0;0;8;244;0.02;0.04;1.545.198.077;0;Sep;2;4;1;1;Returning_Visitor;FALSE;TRUE
1;10;0;0;14;6.244.333.333;0;0.015238095;0;0;Nov;2;2;1;1;Returning_Visitor;FALSE;FALSE
1;12.6;0;0;6;140.7;0;0.00952381;1.589.480.154;0;Jul;2;10;3;2;Returning_Visitor;TRUE;TRUE
1;20.2;0;0;6;204.4;0;0.028571429;0;0;Oct;2;7;3;5;New_Visitor;TRUE;FALSE
1;5;0;0;2;15.2;0;0.04;0;0;Aug;1;1;6;3;Returning_Visitor;FALSE;FALSE
1;0;0;0;24;9.914.222.222;0;0.008333333;1.762.211.147;0;Nov;2;2;4;2;New_Visitor;TRUE;TRUE
1;54.9;0;0;4;1.111.333.333;0;0;0;0;Aug;3;2;3;1;Returning_Visitor;FALSE;FALSE
1;150.2;1;31.7;7;93.9;0;0.005555556;0;0;Oct;1;2;3;2;New_Visitor;TRUE;FALSE
1;27.2;0;0;91;1.596.412.698;0.001098901;0.007912088;3.361.787.649;0;Sep;2;2;2;1;Returning_Visitor;FALSE;FALSE
1;88.7;0;0;34;620.13;0.054285714;0.083095238;0;0;Oct;3;2;6;13;Returning_Visitor;FALSE;FALSE
1;9;0;0;11;269.96;0;0.006666667;0;0;Jul;3;2;3;4;Returning_Visitor;FALSE;FALSE
1;19.6;0;0;0;0;0;0.088888889;0;0;Oct;3;5;1;5;Returning_Visitor;FALSE;FALSE
1;51.4;0;0;41;8.831.395.238;0.017948718;0.033333333;487.880.688;0;Jul;2;2;3;3;Returning_Visitor;FALSE;TRUE
1;0;1;34.2;69;3.051.525.518;0.000714286;0.016949586;0;0;Oct;2;4;9;3;Returning_Visitor;FALSE;FALSE
1;16.6;0;0;39;5.819.419.883;0;0.000732601;6.832.050.059;0;Aug;2;2;5;2;New_Visitor;FALSE;TRUE
1;0;0;0;28;219.8;0;0.037931034;0;0;Nov;2;2;1;1;Returning_Visitor;TRUE;FALSE
1;3.5;0;0;26;4.336.366.667;0;0.007692308;0;0;Jul;2;5;3;3;New_Visitor;TRUE;FALSE
1;162.2;0;0;6;156.2;0.014285714;0.1;0;0;Jul;3;2;3;1;Returning_Visitor;FALSE;FALSE
1;26.2;1;6;28;6.775.333.333;0;0.019472789;0;0;Jul;1;1;6;1;Returning_Visitor;TRUE;TRUE
1;0;0;0;8;1340.3;0;0.025;0;0;Sep;1;2;3;4;Returning_Visitor;FALSE;FALSE
1;43.4;0;0;30;7.758.883.333;0;0.006896552;0;0;Oct;2;2;4;2;New_Visitor;FALSE;FALSE
1;29.2;0;0;66;1.364.873.333;0.0171875;0.036488095;161.347.001;0;Jul;1;1;8;1;Returning_Visitor;TRUE;FALSE
1;5;0;0;5;95.1;0.066666667;0.077777778;0;0;Oct;1;1;4;4;Returning_Visitor;FALSE;FALSE
1;119.8;0;0;10;175.35;0;0.009090909;0;0;Jul;1;1;5;3;Returning_Visitor;FALSE;FALSE
1;7;0;0;26;2064.5;0;0.002;0;0;Oct;2;2;3;4;New_Visitor;TRUE;FALSE
1;0;3;62.4;23;7.081.666.667;0;0.007407407;0;0;Sep;2;2;6;4;Returning_Visitor;FALSE;FALSE
1;23.2;0;0;71;3.044.356.667;0;0.013380282;0;0;Sep;2;2;3;2;Returning_Visitor;FALSE;FALSE
1;128;2;1.361.714.286;13;8.476.142.857;0.013333333;0.021666667;0;0;Oct;3;2;8;4;Returning_Visitor;TRUE;FALSE
1;41.4;0;0;30;684.6;0.019354839;0.041935484;0;0;Aug;2;2;5;1;Returning_Visitor;FALSE;FALSE
1;28.2;0;0;20;6.795.666.667;0;0.006349206;0;0;Nov;2;2;2;3;New_Visitor;FALSE;FALSE
1;0;0;0;14;5.036.333.333;0.013333333;0.033333333;0;0;Aug;2;2;9;2;Returning_Visitor;FALSE;FALSE
1;149.2;0;0;13;2.720.083.333;0;0.014285714;82.021.436;0;Oct;1;1;1;20;Returning_Visitor;FALSE;TRUE
1;122;0;0;71;1.096.876.822;0;0.003014129;0;0;Nov;3;2;1;6;Returning_Visitor;FALSE;FALSE
1;23.2;0;0;4;52.4;0;0.02;0;0;Oct;2;4;2;1;New_Visitor;FALSE;TRUE
1;82.6;0;0;28;1.375.133.333;0;0.020689655;4.818.947.334;0;Oct;4;1;3;20;Returning_Visitor;FALSE;TRUE
1;106.3;0;0;32;2331.15;0.03125;0.048958333;0;0;Aug;3;2;4;1;Returning_Visitor;FALSE;FALSE
1;30.7;0;0;33;1.148.333.333;0;0.020833333;0;0;Aug;2;5;6;1;Returning_Visitor;FALSE;FALSE
1;38.2;1;9;21;1290.5;0;0;8.612.351.528;0;Nov;2;2;9;2;New_Visitor;FALSE;TRUE
1;10;0;0;25;583.35;0;0.016;7.107.435.633;0;Oct;1;1;1;2;Returning_Visitor;FALSE;TRUE
1;61.4;0;0;27;7.796.066.667;0;0.007142857;0;0;Oct;2;2;7;2;Returning_Visitor;FALSE;FALSE
1;108.8;0;0;15;387.4;0;0.004166667;0;0;June;2;2;1;2;New_Visitor;FALSE;FALSE
1;29.2;0;0;7;75.6;0;0.025;0;0;Aug;1;1;4;2;New_Visitor;TRUE;FALSE
1;47.4;0;0;5;238.2;0;0.033333333;0;0;Sep;2;2;5;4;New_Visitor;TRUE;FALSE
1;0;0;0;29;1085.9;0;0.007407407;3.054.596.337;0;Nov;2;2;1;4;New_Visitor;FALSE;TRUE
1;10.1;0;0;10;2.561.857.143;0;0.007407407;4.684.856.664;0;Aug;1;1;2;2;New_Visitor;TRUE;TRUE
1;55.4;0;0;9;949.6;0;0.046666667;0;0;Oct;1;8;5;11;Returning_Visitor;FALSE;FALSE
1;229.8;0;0;41;1.083.716.667;0;0.006666667;0;0;June;2;5;8;2;Returning_Visitor;FALSE;FALSE
1;3.426.666.667;2;21.2;8;2.398.766.667;0;0.022222222;0;0;June;4;1;1;3;Returning_Visitor;FALSE;FALSE
1;18.2;0;0;22;624.76;0.009090909;0.015909091;0;0;Oct;2;2;7;3;Returning_Visitor;FALSE;FALSE
1;109.8;1;518.8;55;3.987.386.667;0.005357143;0.011607143;0;0;Sep;1;1;4;2;Returning_Visitor;FALSE;FALSE
1;14.2;1;26.2;3;25.2;0;0.04;0;0;Nov;6;2;9;2;Returning_Visitor;FALSE;FALSE
1;23.2;1;73.6;17;5.665.666.667;0;0;0;0;Jul;1;1;1;2;Returning_Visitor;FALSE;FALSE
1;66.4;0;0;22;6.414.809.524;0;0.004761905;0;0;Oct;3;2;4;6;New_Visitor;FALSE;FALSE
1;9;0;0;22;1889.25;0;0.024603175;0;0;Aug;2;2;7;6;Returning_Visitor;FALSE;FALSE
1;0;0;0;7;82.2;0.057142857;0.114285714;0;0;June;3;2;2;4;Returning_Visitor;FALSE;FALSE
1;0;0;0;1;17.2;0.05;0.15;0;0;Aug;2;2;1;5;Returning_Visitor;FALSE;FALSE
1;383.8;0;0;11;92.4;0;0.016666667;0;0;Jul;2;2;9;2;New_Visitor;FALSE;FALSE
1;109.8;0;0;17;4.188.233.333;0;0.001388889;0;0;Oct;2;4;1;3;New_Visitor;FALSE;FALSE
1;5;2;31.7;6;104.25;0;0.007407407;0;0;June;2;5;7;11;New_Visitor;FALSE;FALSE
1;67.4;0;0;14;5.905.533.333;0;0.007142857;3.806.520.001;0;Aug;2;2;1;5;New_Visitor;FALSE;TRUE
1;28.2;0;0;1;0;0;0.05;0;0;Sep;1;1;1;5;New_Visitor;FALSE;TRUE
1;15.2;1;13;39;1.706.119.697;0.010365854;0.030371661;5.251.288.882;0;June;2;2;2;2;Returning_Visitor;TRUE;FALSE
1;32.2;0;0;17;8.764.285.714;0;0.0040625;0;0;Jul;3;2;1;3;Returning_Visitor;FALSE;TRUE
1;16.2;0;0;42;1369.7;0;0.01969697;1.133.037.122;0;Jul;2;5;3;3;Returning_Visitor;FALSE;FALSE
1;4.333.333.333;0;0;3;1.433.333.333;0.006666667;0.074444444;0;0;June;4;2;1;5;Returning_Visitor;TRUE;TRUE
1;6;0;0;27;1.496.466.667;0.04691358;0.069982363;7.468.469.311;0;Jul;3;2;3;1;Returning_Visitor;TRUE;FALSE
1;81.6;0;0;42;2.017.520.714;0;0.023696145;0;0;Oct;2;2;1;2;Returning_Visitor;TRUE;FALSE
1;71.6;0;0;7;286.7;0;0.008333333;0;0;Aug;1;1;7;3;New_Visitor;FALSE;FALSE
1;19.2;0;0;22;4.438.333.333;0;0.002380952;0;0;Nov;1;1;2;3;Returning_Visitor;FALSE;FALSE
1;54.4;6;505.6;21;838.15;0;0;0;0;Nov;2;2;3;2;New_Visitor;TRUE;FALSE
1;0;3;80;125;3.835.564.121;0.022076923;0.039945665;1.002.042.069;0;Jul;1;1;1;3;Returning_Visitor;FALSE;TRUE
1;13;0;0;28;611.94;0;0.006896552;0;0;Sep;3;2;1;1;Returning_Visitor;FALSE;FALSE
1;0;0;0;28;2.195.580.952;0;0.021428571;8.391.281.758;0;Oct;1;1;3;2;Returning_Visitor;FALSE;TRUE
1;159.2;0;0;21;526.5;0;0.009090909;0;0;Aug;3;2;1;1;Returning_Visitor;TRUE;FALSE
1;12;0;0;22;3.808.066.667;0.019047619;0.013333333;0;0;Jul;1;2;3;2;Returning_Visitor;FALSE;FALSE
1;5;0;0;15;228.8;0.01875;0.06875;0;0;Nov;2;2;1;1;Returning_Visitor;FALSE;FALSE
1;6;0;0;10;506.4;0;0.02;0;0;Sep;1;1;3;5;New_Visitor;TRUE;FALSE
1;55.4;0;0;28;6.306.466.667;0;0.016666667;1.258.722.248;0;Sep;2;4;7;4;Returning_Visitor;TRUE;TRUE
1;17.6;0;0;12;1.192.866.667;0;0.019230769;0;0;Sep;2;2;1;3;Returning_Visitor;FALSE;FALSE
1;139;3;871.4;137;7.672.152.381;0.00177305;0.011631206;3.772.031.898;0;Oct;2;2;4;2;Returning_Visitor;FALSE;TRUE
1;18.6;2;54.4;45;139.040.359;0.017021277;0.023262411;0;0;Jul;3;2;7;13;Returning_Visitor;TRUE;FALSE
1;36.3;0;0;1;0;0.053333333;0.093333333;0;0;Sep;3;2;3;6;Returning_Visitor;FALSE;TRUE
1;18.2;0;0;0;0;0;0.066666667;0;0;Oct;2;4;1;5;New_Visitor;FALSE;FALSE
1;15.2;2;55.4;52;3.019.805.397;0;0.002724518;0;0;Nov;2;6;1;1;Returning_Visitor;FALSE;FALSE
1;7;0;0;24;4.454.333.333;0.017391304;0.02173913;0;0;Aug;1;1;4;3;Returning_Visitor;TRUE;FALSE
1;5;0;0;7;1.252.766.667;0.025;0.021428571;0;0;Sep;1;2;7;4;Returning_Visitor;FALSE;FALSE
1;45.4;0;0;15;114.9;0;0.025;0;0;Jul;2;2;3;4;New_Visitor;FALSE;FALSE
1;23.2;0;0;24;7.045.666.667;0;0.011538462;1.422.049.566;0;Aug;2;2;2;1;Returning_Visitor;FALSE;FALSE
1;15.2;0;0;30;5.155.333.333;0;0.016666667;0;0;Sep;2;2;1;2;Returning_Visitor;FALSE;FALSE
1;18.2;0;0;44;1310.5;0.042222222;0.065925926;0;0;Oct;2;2;1;13;Returning_Visitor;FALSE;FALSE
1;68.6;0;0;73;2.265.492.857;0.011111111;0.00716821;0;0;Nov;3;2;3;13;Returning_Visitor;FALSE;FALSE
1;15.2;0;0;11;2.016.333.333;0.005555556;0.05;3.149.043.616;0;June;2;2;5;2;Returning_Visitor;FALSE;TRUE
1;0;2;3.026.666.667;33;835.3;0.005714286;0.028571429;2.159.096.645;0;Oct;2;5;1;1;Returning_Visitor;TRUE;TRUE
1;15.2;0;0;19;348.6;0;0.005555556;0;0;Aug;2;2;7;3;Returning_Visitor;FALSE;TRUE
1;5;1;7;31;5.610.940.141;0.034375;0.052507716;0;0;Jul;3;2;3;13;Returning_Visitor;FALSE;FALSE
1;22.2;0;0;34;781.8;0.017142857;0.028571429;0;0;Oct;2;2;6;1;Returning_Visitor;TRUE;FALSE
1;45.4;0;0;41;1.227.713.333;0.019512195;0.041056911;0;0;Oct;1;1;3;3;Returning_Visitor;FALSE;FALSE
1;90.6;0;0;11;4.245.957.143;0.053333333;0.055833333;0;0;Aug;3;2;8;1;Returning_Visitor;FALSE;FALSE
1;21.2;0;0;41;1.808.953.333;0;0.012195122;0;0;Nov;2;2;3;3;Returning_Visitor;FALSE;FALSE
1;19.2;0;0;55;3.134.066.667;0;0.006666667;5.767.419.658;0;Aug;2;4;1;1;Returning_Visitor;TRUE;FALSE
1;4;1;0;22;360.65;0;0.01037037;1.453.922.921;0;Oct;2;2;1;2;Returning_Visitor;FALSE;TRUE
1;5;2;33.3;16;521.5;0.010526316;0.021052632;0;0;Jul;2;2;7;1;Returning_Visitor;FALSE;FALSE
1;63.4;0;0;6;137.6;0;0.013333333;0;0;Oct;2;2;3;1;Returning_Visitor;FALSE;FALSE
1;508.8;0;0;7;379.8;0;0.05;0;0;Jul;1;1;1;1;Returning_Visitor;FALSE;FALSE
1;18.1;2;72.5;9;1.362.833.333;0.018181818;0.027272727;0;0;June;2;2;2;2;New_Visitor;FALSE;FALSE
1;7.6;1;0;3;14.6;0;0.08;0;0;Sep;2;2;1;2;Returning_Visitor;TRUE;FALSE
1;6.213.333.333;0;0;79;3.421.653.333;0.004878049;0.022357724;4.127.430.681;0;Oct;2;4;1;2;Returning_Visitor;FALSE;TRUE
1;34.2;0;0;26;5.024.533.333;0;0.002564103;2.265.617.015;0;Oct;3;2;6;2;New_Visitor;TRUE;TRUE
1;76.6;2;23.2;46;4.598.433.333;0.004255319;0.046808511;1.072.449.269;0;Jul;2;2;1;1;Returning_Visitor;FALSE;TRUE
1;8;0;0;11;701;0;0.016666667;0;0;Aug;2;2;1;2;Returning_Visitor;FALSE;FALSE
1;218.6;0;0;19;5.131.622.222;0.003333333;0.0075;0;0;Aug;3;2;1;2;Returning_Visitor;FALSE;FALSE
1;2.331.428.571;0;0;15;1.249.142.857;0;0.016369048;490.908.873;0;Jul;2;2;3;2;Returning_Visitor;FALSE;FALSE
1;24.2;0;0;0;0;0;0.066666667;0;0;Nov;1;1;1;3;Returning_Visitor;TRUE;TRUE
1;4;0;0;7;4.175.333.333;0;0.027777778;0;0;Aug;3;2;6;2;Returning_Visitor;FALSE;FALSE
1;43.4;0;0;29;4.320.222.222;0;0.006896552;0;0;Nov;1;1;1;3;New_Visitor;FALSE;FALSE
1;99.8;0;0;110;205.648.859;0;0.004892966;0;0;Jul;2;2;1;1;Returning_Visitor;FALSE;FALSE
1;21.2;0;0;53;2.224.633.333;0.011538462;0.03514652;0;0;Aug;2;2;3;3;Returning_Visitor;FALSE;FALSE
1;6;0;0;2;15;0;0.066666667;0;0;Oct;2;2;9;4;Returning_Visitor;FALSE;FALSE
1;250.8;2;194.4;2;194.4;0;0.05;0;0;Aug;2;2;1;6;New_Visitor;TRUE;FALSE
1;20.2;0;0;13;227.6;0;0;4.229.306.752;0;Jul;2;2;3;3;New_Visitor;FALSE;FALSE
1;0;0;0;6;2.616.666.667;0.071428571;0.125714286;0;0;June;3;2;2;4;Returning_Visitor;FALSE;FALSE
1;67.4;0;0;18;297.5;0.031578947;0.040350877;0;0;Oct;2;2;3;4;Returning_Visitor;FALSE;FALSE
1;53.9;0;0;34;4.225.230.769;0;0.006015038;3.631.643.173;0;Sep;1;1;2;2;Returning_Visitor;FALSE;TRUE
1;9.1;0;0;9;115.6;0;0.04;0;0;Oct;2;5;2;3;Returning_Visitor;FALSE;FALSE
1;69.6;0;0;46;1.292.449.762;0.004347826;0.005555556;0;0;Aug;3;2;1;2;Returning_Visitor;TRUE;FALSE
1;180.4;1;36.2;28;1907.08;0.006666667;0.015555556;1.924.405.095;0;Sep;2;2;1;1;Returning_Visitor;TRUE;TRUE
1;49.4;0;0;4;111.6;0.04;0.04;0;0;Jul;1;8;9;4;New_Visitor;FALSE;FALSE
1;0;0;0;21;9.216.233.333;0;0.01;0;0;Sep;2;2;1;2;New_Visitor;FALSE;FALSE
1;4;0;0;26;2.421.095.238;0;0.004273504;0;0;June;4;1;2;1;Returning_Visitor;FALSE;FALSE
1;58.4;1;24.2;11;5.032.666.667;0.018181818;0.036363636;2.472.209.216;0;Oct;3;2;1;1;Returning_Visitor;FALSE;TRUE
1;23.2;0;0;5;58;0;0.033333333;0;0;Oct;3;2;1;3;Returning_Visitor;FALSE;FALSE
1;25.7;0;0;6;143.3;0;0.028571429;3.827.331.194;0;Jul;2;5;1;4;New_Visitor;FALSE;TRUE
1;0;0;0;3;1.212.704.225;0;0.04;3.614.032.284;0;Oct;2;2;1;4;Returning_Visitor;FALSE;TRUE
1;74.6;0;0;8;810;0;0.036666667;1.067.716.934;0;Nov;2;2;1;4;Returning_Visitor;FALSE;FALSE
1;53.4;0;0;3;292;0;0;0;0;Nov;2;2;1;4;Returning_Visitor;FALSE;FALSE
1;112.8;0;0;8;5.437.333.333;0;0.011111111;2.869.843.548;0;Oct;1;1;6;2;New_Visitor;TRUE;TRUE
1;51.4;0;0;7;562.3;0;0;3.665.735.004;0;Jul;1;1;6;2;New_Visitor;TRUE;TRUE
1;114.8;0;0;10;9.514.333.333;0;0.018181818;0;0;Sep;3;2;6;1;Returning_Visitor;FALSE;FALSE
1;191.4;0;0;13;6.799.033.333;0;0.002564103;3.486.423.061;0;Nov;3;2;3;2;Returning_Visitor;TRUE;TRUE
1;15.2;4;104.8;31;2.725.708.571;0.01047619;0.026482993;2.014.579.261;0;Nov;2;2;3;1;Returning_Visitor;FALSE;TRUE
1;30.2;0;0;5;323.4;0.066666667;0.083333333;0;0;Jul;2;4;1;3;Returning_Visitor;TRUE;FALSE
1;15.2;1;43.4;13;94.2;0.042857143;0.05;2.158.031.621;0;Jul;2;2;3;1;Returning_Visitor;FALSE;FALSE
1;19.2;0;0;3;60.6;0;0.033333333;0;0;Oct;2;2;6;6;New_Visitor;FALSE;FALSE
1;30.2;2;30.7;25;3.480.611.111;0.014814815;0.03037037;0;0;Oct;3;2;7;1;Returning_Visitor;FALSE;FALSE
1;30.2;0;0;30;6.139.933.333;0.025287356;0.035139573;0;0;Oct;1;1;1;1;Returning_Visitor;TRUE;FALSE
1;54.4;0;0;19;351.4;0.065;0.125;0;0;Jul;1;1;3;3;Returning_Visitor;FALSE;FALSE
1;6;0;0;21;1046.32;0.019565217;0.053623188;0;0;Sep;4;1;5;1;Returning_Visitor;TRUE;FALSE
1;2.853.333.333;0;0;61;2.006.688.158;0.003278689;0.015460019;2.039.270.228;0;Aug;2;5;3;2;Returning_Visitor;FALSE;FALSE
1;12.1;5;493;50;1.572.486.399;0;0.019939881;0;0;Nov;2;2;1;2;Returning_Visitor;FALSE;FALSE
1;22;0;0;5;180.5;0;0.033333333;0;0;Dec;3;2;6;20;New_Visitor;FALSE;FALSE
1;65.5;1;38.5;131;3.902.664.774;0.008888889;0.02287037;0;0;Nov;3;2;3;1;Returning_Visitor;FALSE;FALSE
1;4;0;0;33;9.474.166.667;0.012121212;0.045165945;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
1;5;0;0;8;203;0;0.00952381;0;0;Dec;2;4;1;2;New_Visitor;FALSE;FALSE
1;6.5;0;0;10;511.25;0;0.007407407;7.848.538.778;0;Dec;2;5;3;8;New_Visitor;TRUE;TRUE
1;32.3;1;26.5;51;1.068.357.692;0.01372549;0.043697479;7.570.470.024;0;Nov;2;10;2;2;Returning_Visitor;FALSE;FALSE
1;0;0;0;15;5.410.625;0.052380952;0.093809524;0;0;Dec;2;4;5;1;Returning_Visitor;FALSE;FALSE
1;49.5;0;0;65;38.042.875;0;0.0203125;0;0;Nov;2;5;3;13;Returning_Visitor;TRUE;FALSE
1;11;0;0;23;8.355.833.333;0.009090909;0.022727273;0;0;Nov;2;2;1;10;Returning_Visitor;TRUE;FALSE
1;43.5;3;2.301.666.667;93;3.773.715.179;0.004123711;0.018162523;1.777.043.431;0;Nov;2;2;1;2;Returning_Visitor;FALSE;TRUE
1;43.5;0;0;25;1.055.583.333;0.007407407;0.022839506;0;0;Dec;1;1;1;2;Returning_Visitor;FALSE;FALSE
1;26.5;0;0;71;1.260.441.758;0.001449275;0.008792271;374.015.068;0;Nov;2;2;1;1;Returning_Visitor;FALSE;TRUE
1;23;0;0;16;281.75;0;0.014285714;0;0;Nov;8;2;1;2;Returning_Visitor;FALSE;FALSE
1;12;0;0;63;2.138.383.333;0;0.012282691;0;0;Dec;2;2;7;1;Returning_Visitor;FALSE;FALSE
1;35.75;0;0;7;1173;0;0.028571429;767.809.411;0;Nov;2;4;9;2;Returning_Visitor;FALSE;FALSE
